name,value,year,lastValue,category
Bitmoji,43333333,2017.1,36666667,Entertainment
Bitmoji,50000000,2017.2,43333333,Entertainment
Bitmoji,60000000,2017.3,50000000,Entertainment
Bitmoji,70000000,2017.4,60000000,Entertainment
Bitmoji,80000000,2017.5,70000000,Entertainment
Bitmoji,90000000,2017.6,80000000,Entertainment
Bitmoji,100000000,2017.7,90000000,Entertainment
Bitmoji,100000000,2017.8,100000000,Entertainment
Bitmoji,100000000,2017.9,100000000,Entertainment
Bitmoji,100000000,2018.0,100000000,Entertainment
Bitmoji,100000000,2018.1,100000000,Entertainment
Bitmoji,100000000,2018.2,100000000,Entertainment
Bitmoji,100000000,2018.3,100000000,Entertainment
Bitmoji,100000000,2018.4,100000000,Entertainment
Bitmoji,100000000,2018.5,100000000,Entertainment
Bitmoji,100000000,2018.6,100000000,Entertainment
Bitmoji,100000000,2018.7,100000000,Entertainment
Bitmoji,100000000,2018.8,100000000,Entertainment
Bitmoji,100000000,2018.9,100000000,Entertainment
Bitmoji,100000000,2019.0,100000000,Entertainment
Bitmoji,100000000,2019.1,100000000,Entertainment
Bitmoji,100000000,2019.2,100000000,Entertainment
Bitmoji,100000000,2019.3,100000000,Entertainment
Bitmoji,100000000,2019.4,100000000,Entertainment
Bitmoji,100000000,2019.5,100000000,Entertainment
Bitmoji,100000000,2019.6,100000000,Entertainment
Bitmoji,100000000,2019.7,100000000,Entertainment
Bitmoji,100000000,2019.8,100000000,Entertainment
Bitmoji,100000000,2019.9,100000000,Entertainment
Bitmoji,100000000,2020.0,100000000,Entertainment
Bitmoji,100000000,2020.1,100000000,Entertainment
Bitmoji,100000000,2020.2,100000000,Entertainment
Bitmoji,100000000,2020.3,100000000,Entertainment
Real Racing  3,50000000,2015.2,0,Game Racing
Real Racing  3,60000000,2015.3,50000000,Game Racing
Real Racing  3,70000000,2015.4,60000000,Game Racing
Real Racing  3,80000000,2015.5,70000000,Game Racing
Real Racing  3,90000000,2015.6,80000000,Game Racing
Real Racing  3,100000000,2015.7,90000000,Game Racing
Real Racing  3,100000000,2015.8,100000000,Game Racing
Real Racing  3,100000000,2015.9,100000000,Game Racing
Real Racing  3,100000000,2016.0,100000000,Game Racing
Real Racing  3,100000000,2016.1,100000000,Game Racing
Real Racing  3,100000000,2016.2,100000000,Game Racing
Real Racing  3,100000000,2016.3,100000000,Game Racing
Real Racing  3,100000000,2016.4,100000000,Game Racing
Real Racing  3,100000000,2016.5,100000000,Game Racing
Real Racing  3,100000000,2016.6,100000000,Game Racing
Real Racing  3,100000000,2016.7,100000000,Game Racing
Real Racing  3,100000000,2016.8,100000000,Game Racing
Real Racing  3,100000000,2016.9,100000000,Game Racing
Real Racing  3,100000000,2017.0,100000000,Game Racing
Real Racing  3,100000000,2017.1,100000000,Game Racing
Real Racing  3,100000000,2017.2,100000000,Game Racing
Real Racing  3,100000000,2017.3,100000000,Game Racing
Real Racing  3,100000000,2017.4,100000000,Game Racing
Real Racing  3,100000000,2017.5,100000000,Game Racing
Real Racing  3,100000000,2017.6,100000000,Game Racing
Real Racing  3,100000000,2017.7,100000000,Game Racing
Real Racing  3,100000000,2017.8,100000000,Game Racing
Real Racing  3,100000000,2017.9,100000000,Game Racing
Real Racing  3,100000000,2018.0,100000000,Game Racing
Real Racing  3,100000000,2018.1,100000000,Game Racing
Real Racing  3,100000000,2018.2,100000000,Game Racing
Real Racing  3,100000000,2018.3,100000000,Game Racing
Real Racing  3,100000000,2018.4,100000000,Game Racing
Real Racing  3,100000000,2018.5,100000000,Game Racing
Real Racing  3,100000000,2018.6,100000000,Game Racing
Real Racing  3,100000000,2018.7,100000000,Game Racing
Real Racing  3,100000000,2018.8,100000000,Game Racing
Real Racing  3,100000000,2018.9,100000000,Game Racing
Real Racing  3,100000000,2019.0,100000000,Game Racing
Real Racing  3,100000000,2019.1,100000000,Game Racing
Real Racing  3,100000000,2019.2,100000000,Game Racing
Real Racing  3,100000000,2019.3,100000000,Game Racing
Real Racing  3,100000000,2019.4,100000000,Game Racing
Real Racing  3,100000000,2019.5,100000000,Game Racing
Real Racing  3,100000000,2019.6,100000000,Game Racing
Real Racing  3,100000000,2019.7,100000000,Game Racing
Real Racing  3,100000000,2019.8,100000000,Game Racing
Real Racing  3,100000000,2019.9,100000000,Game Racing
Real Racing  3,100000000,2020.0,100000000,Game Racing
Real Racing  3,100000000,2020.1,100000000,Game Racing
Real Racing  3,100000000,2020.2,100000000,Game Racing
Real Racing  3,100000000,2020.3,100000000,Game Racing
Likee - Formerly LIKE Video,10000,2017.7,0,Video Players
Likee - Formerly LIKE Video,7500000,2017.9,10000,Video Players
Likee - Formerly LIKE Video,10000000,2018.0,7500000,Video Players
Likee - Formerly LIKE Video,18000000,2018.1,10000000,Video Players
Likee - Formerly LIKE Video,26000000,2018.2,18000000,Video Players
Likee - Formerly LIKE Video,34000000,2018.3,26000000,Video Players
Likee - Formerly LIKE Video,42000000,2018.4,34000000,Video Players
Likee - Formerly LIKE Video,50000000,2018.5,42000000,Video Players
Likee - Formerly LIKE Video,50000000,2018.6,50000000,Video Players
Likee - Formerly LIKE Video,62500000,2018.7,50000000,Video Players
Likee - Formerly LIKE Video,75000000,2018.8,62500000,Video Players
Likee - Formerly LIKE Video,87500000,2018.9,75000000,Video Players
Likee - Formerly LIKE Video,100000000,2019.0,87500000,Video Players
Likee - Formerly LIKE Video,133333333,2019.1,100000000,Video Players
Likee - Formerly LIKE Video,166666667,2019.2,133333333,Video Players
Likee - Formerly LIKE Video,200000000,2019.3,166666667,Video Players
Likee - Formerly LIKE Video,233333333,2019.4,200000000,Video Players
Likee - Formerly LIKE Video,266666667,2019.5,233333333,Video Players
Likee - Formerly LIKE Video,300000000,2019.6,266666667,Video Players
Likee - Formerly LIKE Video,333333333,2019.7,300000000,Video Players
Likee - Formerly LIKE Video,366666667,2019.8,333333333,Video Players
Likee - Formerly LIKE Video,400000000,2019.9,366666667,Video Players
Likee - Formerly LIKE Video,433333333,2020.0,400000000,Video Players
Likee - Formerly LIKE Video,466666667,2020.1,433333333,Video Players
Likee - Formerly LIKE Video,500000000,2020.2,466666667,Video Players
Likee - Formerly LIKE Video,500000000,2020.3,500000000,Video Players
Opera Mini - fast web browser,10,2014.9,0,Communication
Opera Mini - fast web browser,300000,2015.1,10,Communication
Opera Mini - fast web browser,500000,2015.2,300000,Communication
Opera Mini - fast web browser,5000000,2015.4,500000,Communication
Opera Mini - fast web browser,18000000,2015.5,5000000,Communication
Opera Mini - fast web browser,26000000,2015.6,18000000,Communication
Opera Mini - fast web browser,34000000,2015.7,26000000,Communication
Opera Mini - fast web browser,42000000,2015.8,34000000,Communication
Opera Mini - fast web browser,50000000,2015.9,42000000,Communication
Opera Mini - fast web browser,58333333,2016.0,50000000,Communication
Opera Mini - fast web browser,66666667,2016.1,58333333,Communication
Opera Mini - fast web browser,75000000,2016.2,66666667,Communication
Opera Mini - fast web browser,83333333,2016.3,75000000,Communication
Opera Mini - fast web browser,91666667,2016.4,83333333,Communication
Opera Mini - fast web browser,100000000,2016.5,91666667,Communication
Opera Mini - fast web browser,100000000,2016.6,100000000,Communication
Opera Mini - fast web browser,100000000,2016.7,100000000,Communication
Opera Mini - fast web browser,100000000,2016.8,100000000,Communication
Opera Mini - fast web browser,100000000,2016.9,100000000,Communication
Opera Mini - fast web browser,100000000,2017.0,100000000,Communication
Opera Mini - fast web browser,100000000,2017.1,100000000,Communication
Opera Mini - fast web browser,100000000,2017.2,100000000,Communication
Opera Mini - fast web browser,100000000,2017.3,100000000,Communication
Opera Mini - fast web browser,100000000,2017.4,100000000,Communication
Opera Mini - fast web browser,100000000,2017.5,100000000,Communication
Opera Mini - fast web browser,100000000,2017.6,100000000,Communication
Opera Mini - fast web browser,100000000,2017.7,100000000,Communication
Opera Mini - fast web browser,100000000,2017.8,100000000,Communication
Opera Mini - fast web browser,100000000,2017.9,100000000,Communication
Opera Mini - fast web browser,100000000,2018.0,100000000,Communication
Opera Mini - fast web browser,100000000,2018.1,100000000,Communication
Opera Mini - fast web browser,100000000,2018.2,100000000,Communication
Opera Mini - fast web browser,100000000,2018.3,100000000,Communication
Opera Mini - fast web browser,100000000,2018.4,100000000,Communication
Opera Mini - fast web browser,100000000,2018.5,100000000,Communication
Opera Mini - fast web browser,100000000,2018.6,100000000,Communication
Opera Mini - fast web browser,100000000,2018.7,100000000,Communication
Opera Mini - fast web browser,100000000,2018.8,100000000,Communication
Opera Mini - fast web browser,100000000,2018.9,100000000,Communication
Opera Mini - fast web browser,100000000,2019.0,100000000,Communication
Opera Mini - fast web browser,100000000,2019.1,100000000,Communication
Opera Mini - fast web browser,100000000,2019.2,100000000,Communication
Opera Mini - fast web browser,100000000,2019.3,100000000,Communication
Opera Mini - fast web browser,100000000,2019.4,100000000,Communication
Opera Mini - fast web browser,100000000,2019.5,100000000,Communication
Opera Mini - fast web browser,100000000,2019.6,100000000,Communication
Opera Mini - fast web browser,100000000,2019.7,100000000,Communication
Opera Mini - fast web browser,100000000,2019.8,100000000,Communication
Opera Mini - fast web browser,100000000,2019.9,100000000,Communication
Opera Mini - fast web browser,100000000,2020.0,100000000,Communication
Opera Mini - fast web browser,100000000,2020.1,100000000,Communication
Opera Mini - fast web browser,100000000,2020.2,100000000,Communication
Opera Mini - fast web browser,100000000,2020.3,100000000,Communication
TikTok,100000,2017.6,0,Video Players
TikTok,300000,2017.7,100000,Video Players
TikTok,500000,2017.8,300000,Video Players
TikTok,3000000,2017.9,500000,Video Players
TikTok,5000000,2018.0,3000000,Video Players
TikTok,20000000,2018.2,5000000,Video Players
TikTok,30000000,2018.3,20000000,Video Players
TikTok,40000000,2018.4,30000000,Video Players
TikTok,50000000,2018.5,40000000,Video Players
TikTok,75000000,2018.6,50000000,Video Players
TikTok,100000000,2018.7,75000000,Video Players
TikTok,100000000,2018.8,100000000,Video Players
TikTok,100000000,2018.9,100000000,Video Players
TikTok,100000000,2019.0,100000000,Video Players
TikTok,100000000,2019.1,100000000,Video Players
TikTok,100000000,2019.2,100000000,Video Players
TikTok,100000000,2019.3,100000000,Video Players
TikTok,100000000,2019.4,100000000,Video Players
TikTok,100000000,2019.5,100000000,Video Players
TikTok,100000000,2019.6,100000000,Video Players
TikTok,100000000,2019.7,100000000,Video Players
TikTok,100000000,2019.8,100000000,Video Players
TikTok,100000000,2019.9,100000000,Video Players
TikTok,100000000,2020.0,100000000,Video Players
TikTok,100000000,2020.1,100000000,Video Players
TikTok,100000000,2020.2,100000000,Video Players
TikTok,100000000,2020.3,100000000,Video Players
Tiny Flashlight + LED,10000000,2012.2,0,Tools
Tiny Flashlight + LED,30000000,2012.3,10000000,Tools
Tiny Flashlight + LED,50000000,2012.4,30000000,Tools
Tiny Flashlight + LED,50000000,2012.5,50000000,Tools
Tiny Flashlight + LED,57142857,2012.6,50000000,Tools
Tiny Flashlight + LED,64285714,2012.7,57142857,Tools
Tiny Flashlight + LED,71428571,2012.8,64285714,Tools
Tiny Flashlight + LED,78571429,2012.9,71428571,Tools
Tiny Flashlight + LED,85714286,2013.0,78571429,Tools
Tiny Flashlight + LED,92857143,2013.1,85714286,Tools
Tiny Flashlight + LED,100000000,2013.2,92857143,Tools
Tiny Flashlight + LED,100000000,2013.3,100000000,Tools
Tiny Flashlight + LED,100000000,2013.4,100000000,Tools
Tiny Flashlight + LED,100000000,2013.5,100000000,Tools
Tiny Flashlight + LED,100000000,2013.6,100000000,Tools
Tiny Flashlight + LED,100000000,2013.7,100000000,Tools
Tiny Flashlight + LED,100000000,2013.8,100000000,Tools
Tiny Flashlight + LED,100000000,2013.9,100000000,Tools
Tiny Flashlight + LED,100000000,2014.0,100000000,Tools
Tiny Flashlight + LED,100000000,2014.1,100000000,Tools
Tiny Flashlight + LED,100000000,2014.2,100000000,Tools
Tiny Flashlight + LED,100000000,2014.3,100000000,Tools
Tiny Flashlight + LED,100000000,2014.4,100000000,Tools
Tiny Flashlight + LED,100000000,2014.5,100000000,Tools
Tiny Flashlight + LED,100000000,2014.6,100000000,Tools
Tiny Flashlight + LED,100000000,2014.7,100000000,Tools
Tiny Flashlight + LED,100000000,2014.8,100000000,Tools
Tiny Flashlight + LED,100000000,2014.9,100000000,Tools
Tiny Flashlight + LED,100000000,2015.0,100000000,Tools
Tiny Flashlight + LED,100000000,2015.1,100000000,Tools
Tiny Flashlight + LED,100000000,2015.2,100000000,Tools
Tiny Flashlight + LED,100000000,2015.3,100000000,Tools
Tiny Flashlight + LED,100000000,2015.4,100000000,Tools
Tiny Flashlight + LED,100000000,2015.5,100000000,Tools
Tiny Flashlight + LED,100000000,2015.6,100000000,Tools
Tiny Flashlight + LED,100000000,2015.7,100000000,Tools
Tiny Flashlight + LED,100000000,2015.8,100000000,Tools
Tiny Flashlight + LED,100000000,2015.9,100000000,Tools
Tiny Flashlight + LED,100000000,2016.0,100000000,Tools
Tiny Flashlight + LED,100000000,2016.1,100000000,Tools
Tiny Flashlight + LED,100000000,2016.2,100000000,Tools
Tiny Flashlight + LED,100000000,2016.3,100000000,Tools
Tiny Flashlight + LED,100000000,2016.4,100000000,Tools
Tiny Flashlight + LED,100000000,2016.5,100000000,Tools
Tiny Flashlight + LED,100000000,2016.6,100000000,Tools
Tiny Flashlight + LED,100000000,2016.7,100000000,Tools
Tiny Flashlight + LED,100000000,2016.8,100000000,Tools
Tiny Flashlight + LED,100000000,2016.9,100000000,Tools
Tiny Flashlight + LED,100000000,2017.0,100000000,Tools
Tiny Flashlight + LED,100000000,2017.1,100000000,Tools
Tiny Flashlight + LED,100000000,2017.2,100000000,Tools
Tiny Flashlight + LED,100000000,2017.3,100000000,Tools
Tiny Flashlight + LED,100000000,2017.4,100000000,Tools
Tiny Flashlight + LED,100000000,2017.5,100000000,Tools
Tiny Flashlight + LED,100000000,2017.6,100000000,Tools
Tiny Flashlight + LED,100000000,2017.7,100000000,Tools
Tiny Flashlight + LED,100000000,2017.8,100000000,Tools
Tiny Flashlight + LED,100000000,2017.9,100000000,Tools
Tiny Flashlight + LED,100000000,2018.0,100000000,Tools
Tiny Flashlight + LED,100000000,2018.1,100000000,Tools
Tiny Flashlight + LED,100000000,2018.2,100000000,Tools
Tiny Flashlight + LED,100000000,2018.3,100000000,Tools
Tiny Flashlight + LED,100000000,2018.4,100000000,Tools
Tiny Flashlight + LED,100000000,2018.5,100000000,Tools
Tiny Flashlight + LED,100000000,2018.6,100000000,Tools
Tiny Flashlight + LED,100000000,2018.7,100000000,Tools
Tiny Flashlight + LED,100000000,2018.8,100000000,Tools
Tiny Flashlight + LED,100000000,2018.9,100000000,Tools
Tiny Flashlight + LED,100000000,2019.0,100000000,Tools
Tiny Flashlight + LED,100000000,2019.1,100000000,Tools
Tiny Flashlight + LED,100000000,2019.2,100000000,Tools
Tiny Flashlight + LED,100000000,2019.3,100000000,Tools
Tiny Flashlight + LED,100000000,2019.4,100000000,Tools
Tiny Flashlight + LED,100000000,2019.5,100000000,Tools
Tiny Flashlight + LED,100000000,2019.6,100000000,Tools
Tiny Flashlight + LED,100000000,2019.7,100000000,Tools
Tiny Flashlight + LED,100000000,2019.8,100000000,Tools
Tiny Flashlight + LED,100000000,2019.9,100000000,Tools
Tiny Flashlight + LED,100000000,2020.0,100000000,Tools
Tiny Flashlight + LED,100000000,2020.1,100000000,Tools
Tiny Flashlight + LED,100000000,2020.2,100000000,Tools
Tiny Flashlight + LED,100000000,2020.3,100000000,Tools
Cut the Rope FULL FREE,1000000,2012.5,0,Game Puzzle
Cut the Rope FULL FREE,1800000,2012.6,1000000,Game Puzzle
Cut the Rope FULL FREE,2600000,2012.7,1800000,Game Puzzle
Cut the Rope FULL FREE,3400000,2012.8,2600000,Game Puzzle
Cut the Rope FULL FREE,4200000,2012.9,3400000,Game Puzzle
Cut the Rope FULL FREE,5000000,2013.0,4200000,Game Puzzle
Cut the Rope FULL FREE,14444444,2013.2,5000000,Game Puzzle
Cut the Rope FULL FREE,18888889,2013.3,14444444,Game Puzzle
Cut the Rope FULL FREE,23333333,2013.4,18888889,Game Puzzle
Cut the Rope FULL FREE,27777778,2013.5,23333333,Game Puzzle
Cut the Rope FULL FREE,32222222,2013.6,27777778,Game Puzzle
Cut the Rope FULL FREE,36666667,2013.7,32222222,Game Puzzle
Cut the Rope FULL FREE,41111111,2013.8,36666667,Game Puzzle
Cut the Rope FULL FREE,45555556,2013.9,41111111,Game Puzzle
Cut the Rope FULL FREE,50000000,2014.0,45555556,Game Puzzle
Cut the Rope FULL FREE,52941176,2014.1,50000000,Game Puzzle
Cut the Rope FULL FREE,55882353,2014.2,52941176,Game Puzzle
Cut the Rope FULL FREE,58823529,2014.3,55882353,Game Puzzle
Cut the Rope FULL FREE,61764706,2014.4,58823529,Game Puzzle
Cut the Rope FULL FREE,64705882,2014.5,61764706,Game Puzzle
Cut the Rope FULL FREE,67647059,2014.6,64705882,Game Puzzle
Cut the Rope FULL FREE,70588235,2014.7,67647059,Game Puzzle
Cut the Rope FULL FREE,73529412,2014.8,70588235,Game Puzzle
Cut the Rope FULL FREE,76470588,2014.9,73529412,Game Puzzle
Cut the Rope FULL FREE,79411765,2015.0,76470588,Game Puzzle
Cut the Rope FULL FREE,82352941,2015.1,79411765,Game Puzzle
Cut the Rope FULL FREE,85294118,2015.2,82352941,Game Puzzle
Cut the Rope FULL FREE,88235294,2015.3,85294118,Game Puzzle
Cut the Rope FULL FREE,91176471,2015.4,88235294,Game Puzzle
Cut the Rope FULL FREE,94117647,2015.5,91176471,Game Puzzle
Cut the Rope FULL FREE,97058824,2015.6,94117647,Game Puzzle
Cut the Rope FULL FREE,100000000,2015.7,97058824,Game Puzzle
Cut the Rope FULL FREE,100000000,2015.8,100000000,Game Puzzle
Cut the Rope FULL FREE,100000000,2015.9,100000000,Game Puzzle
